order_id	quantity	item_name	choice_description
1119	1	Steak Burrito	[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]
1119	1	Side of Chips	
1120	1	Chicken Burrito	[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]
1120	1	Steak Burrito	[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]
1121	3	Bottled Water	
1121	1	Steak Burrito	[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Lettuce]]
1122	1	Steak Burrito	[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Rice, Cheese, Sour Cream, Lettuce]]
1122	1	Canned Soda	[Coca Cola]
1123	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]
1123	1	Side of Chips	
1124	1	Chips and Guacamole	
1124	1	Chicken Soft Tacos	[Fresh Tomato Salsa (Mild), [Cheese, Sour Cream]]
1124	1	Canned Soda	[Coca Cola]
1125	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]
1125	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]
1126	1	Steak Burrito	[Tomatillo Green Chili Salsa, [Rice, Sour Cream, Guacamole, Lettuce]]
1126	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese]]
1127	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]
1127	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]
1128	1	Nantucket Nectar	[Peach Orange]
1128	1	Steak Burrito	[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]
1128	1	Steak Soft Tacos	[Tomatillo-Green Chili Salsa (Medium), [Cheese, Sour Cream]]
1128	1	Chips and Fresh Tomato Salsa	
1129	1	Steak Crispy Tacos	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]
1129	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]
1130	1	Steak Soft Tacos	[Fresh Tomato Salsa, [Cheese, Sour Cream]]
1130	1	Steak Burrito	[Tomatillo Red Chili Salsa, [Cheese, Sour Cream]]
1131	1	Steak Burrito	[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Cheese, Lettuce]]
1131	1	Chips and Guacamole	
1131	1	Chips and Tomatillo-Green Chili Salsa	
1132	1	Veggie Burrito	[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]
1132	1	Canned Soda	[Diet Coke]
1132	1	Veggie Soft Tacos	[Roasted Chili Corn Salsa (Medium), [Black Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]
1133	1	Steak Burrito	[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]
1133	1	Nantucket Nectar	[Apple]
1134	1	Chicken Soft Tacos	[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Lettuce, Guacamole]]
1134	1	Canned Soft Drink	[Diet Coke]
1135	1	Steak Bowl	[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium)], [Rice, Black Beans, Fajita Veggies, Cheese, Sour Cream]]
1135	1	Chips and Guacamole	
1136	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream, Lettuce]]
1136	2	Chips and Guacamole	
1136	1	6 Pack Soft Drink	[Diet Coke]
1137	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]
1137	1	Steak Crispy Tacos	[Tomatillo Red Chili Salsa, [Cheese, Sour Cream]]
1138	1	Chicken Salad Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Guacamole, Lettuce]]
1138	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole, Lettuce]]
1139	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Guacamole, Lettuce]]
1139	1	Canned Soft Drink	[Sprite]
1140	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream]]
1140	1	Steak Bowl	[Roasted Chili Corn Salsa, [Black Beans, Pinto Beans, Cheese, Sour Cream]]
1140	1	Chips and Guacamole	
1140	1	Canned Soft Drink	[Coke]
1141	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream]]
1141	1	Canned Soft Drink	[Coke]
1141	1	Chips	
1142	2	Steak Crispy Tacos	[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Cheese, Sour Cream, Lettuce]]
1142	1	Steak Burrito	[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Cheese, Sour Cream, Lettuce]]
1143	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Lettuce]]
1143	1	Chips and Tomatillo Red Chili Salsa	
1143	1	Canned Soft Drink	[Coke]
1144	1	Steak Soft Tacos	[Fresh Tomato Salsa, [Sour Cream, Cheese, Lettuce, Guacamole]]
1144	1	Bottled Water	
1144	1	Bottled Water	
1145	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans]]
1145	1	Chicken Salad Bowl	[Roasted Chili Corn Salsa, [Black Beans, Sour Cream, Cheese, Lettuce]]
1146	1	Carnitas Burrito	[Fresh Tomato (Mild), [Lettuce, Black Beans, Guacamole, Rice, Sour Cream, Cheese]]
1147	1	Steak Burrito	[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]
1147	1	Side of Chips	
1148	1	Carnitas Bowl	[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]
1148	1	Side of Chips	
1149	1	Chicken Burrito	[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Cheese, Guacamole]]
1149	1	Chips and Guacamole	
1149	1	Izze	[Blackberry]
1150	1	Steak Bowl	[Roasted Chili Corn Salsa, [Pinto Beans, Rice, Cheese, Sour Cream, Guacamole]]
1150	1	Chips	
1151	1	Steak Burrito	[Fresh Tomato Salsa, [Sour Cream, Rice, Guacamole, Lettuce]]
1151	1	Chips and Fresh Tomato Salsa	
1152	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]
1152	1	Chicken Salad Bowl	[Roasted Chili Corn Salsa, Cheese]
1153	1	Carnitas Soft Tacos	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
1153	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]
1154	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
1154	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
1154	1	Chips and Guacamole	
1155	1	Veggie Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
1155	1	Canned Soft Drink	[Diet Coke]
1156	2	Canned Soda	[Coca Cola]
1156	2	Canned Soda	[Sprite]
1156	1	Chips and Roasted Chili-Corn Salsa	
1156	1	Chicken Crispy Tacos	[Roasted Chili Corn Salsa (Medium), [Cheese, Sour Cream, Lettuce]]
1156	1	Steak Burrito	[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]
1156	1	Chips and Fresh Tomato Salsa	
1157	1	Veggie Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]
1157	1	Chicken Crispy Tacos	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]
1158	1	Carnitas Bowl	[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce, Guacamole]]
1158	1	Carnitas Bowl	[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Lettuce, Guacamole]]
1159	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
1159	1	Chips and Guacamole	
1159	1	Chips	
1160	1	Chicken Bowl	[Fresh Tomato (Mild), [Rice, Sour Cream, Cheese]]
1160	1	Chicken Bowl	[Fresh Tomato (Mild), [Guacamole, Rice]]
1161	1	Chips and Guacamole	
1161	1	Steak Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]
1162	1	Bottled Water	
1162	1	Steak Bowl	[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Pinto Beans, Fajita Veggies, Lettuce]]
1163	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Black Beans, Cheese, Guacamole, Lettuce]]
1163	1	Bottled Water	
1164	1	Carnitas Bowl	[Roasted Chili Corn Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]
1164	1	Chips and Guacamole	
1165	1	Chips and Guacamole	
1165	1	Steak Bowl	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]
1165	1	Chips	
1166	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]
1166	1	Chicken Soft Tacos	[Fresh Tomato Salsa, [Cheese, Sour Cream, Lettuce]]
1166	1	Chips and Guacamole	
1167	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese]]
1167	1	Barbacoa Burrito	[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]
1167	3	Chips	
1167	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]
1168	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
1168	1	Veggie Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]
1169	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Lettuce]]
1169	1	Steak Bowl	[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]
1170	2	Chicken Bowl	[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]
1170	1	Steak Burrito	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese]]
1170	3	Side of Chips	
1170	1	Chicken Bowl	[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium)], [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]
1171	1	Steak Burrito	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce]]
1171	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Guacamole]]
1171	1	Chips and Guacamole	
1172	1	Nantucket Nectar	[Peach Orange]
1172	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]
1173	1	Carnitas Burrito	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]
1173	1	Chicken Bowl	[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]
1174	2	Chicken Burrito	[Fresh Tomato Salsa, [Cheese, Rice, Black Beans, Lettuce]]
1175	2	Steak Burrito	[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]
1176	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Lettuce]]
1176	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]
1176	1	Steak Salad Bowl	[Fresh Tomato Salsa, [Black Beans, Cheese, Guacamole, Lettuce]]
1176	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Guacamole]]
1177	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese]]
1177	1	Side of Chips	
1177	1	Canned Soda	[Sprite]
1178	1	Barbacoa Burrito	[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]
1178	1	Steak Crispy Tacos	[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]
1179	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]
1179	1	Chicken Crispy Tacos	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]
1180	1	Barbacoa Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Lettuce]]
1180	1	Chips and Roasted Chili Corn Salsa	
1181	1	Chicken Salad	[Fresh Tomato Salsa (Mild), Black Beans]
1181	1	Chips and Guacamole	
1182	1	Steak Bowl	[Tomatillo-Green Chili Salsa (Medium), [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]
1182	1	Chicken Bowl	[Tomatillo-Red Chili Salsa (Hot), [Rice, Black Beans, Cheese, Lettuce]]
1182	3	Chips and Tomatillo-Red Chili Salsa	
1182	1	Chicken Bowl	[Tomatillo-Red Chili Salsa (Hot), [Rice, Black Beans, Cheese, Lettuce]]
1182	1	Steak Bowl	[Tomatillo-Red Chili Salsa (Hot), [Rice, Black Beans, Cheese]]
1183	2	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]
1184	1	Steak Bowl	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]
1184	1	Steak Bowl	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]
1185	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Sour Cream, Guacamole, Lettuce]]
1185	1	Canned Soft Drink	[Coke]
1186	1	Carnitas Bowl	[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Lettuce]]
1186	1	Bottled Water	
1187	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]
1187	1	Chips and Guacamole	
1188	1	Chicken Bowl	[Fresh Tomato Salsa, [Sour Cream, Fajita Vegetables, Rice, Guacamole, Cheese]]
1188	1	Chips	
1188	1	Barbacoa Burrito	[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]
1189	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Guacamole]]
1189	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Guacamole]]
1189	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]
1190	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream]]
1190	1	Chips and Guacamole	
1190	1	Canned Soft Drink	[Diet Coke]
1191	1	Steak Burrito	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]
1191	1	Steak Burrito	[Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream, Guacamole]]
1191	2	Canned Soft Drink	[Sprite]
1192	1	Veggie Salad	[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]
1192	1	Steak Burrito	[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream]]
1192	2	Bottled Water	
1193	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]
1193	1	Chips and Guacamole	
1193	1	Chicken Salad Bowl	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Guacamole, Lettuce]]
1193	1	Steak Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]
1194	1	Chicken Bowl	[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]
1194	1	Carnitas Bowl	[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]
1194	1	Side of Chips	
1195	1	Canned Soda	[Coca Cola]
1195	1	Steak Bowl	[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]
1195	1	Barbacoa Burrito	[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]
1196	1	Chicken Bowl	[Fresh Tomato Salsa, [Sour Cream, Guacamole, Lettuce]]
1196	1	6 Pack Soft Drink	[Diet Coke]
1196	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]
1197	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]
1197	1	Chips and Guacamole	
1198	1	Steak Burrito	[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]
1198	1	Side of Chips	
1199	1	Steak Bowl	[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Guacamole]]
1200	1	Barbacoa Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]
1200	2	Canned Soft Drink	[Diet Coke]
1201	1	Chicken Bowl	[Tomatillo-Red Chili Salsa (Hot), [Cheese, Lettuce, Rice, Black Beans]]
1201	1	Canned Soda	[Diet Dr. Pepper]
1201	1	Bottled Water	
1201	1	Side of Chips	
1202	1	Chicken Bowl	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]
1202	1	Chips and Roasted Chili-Corn Salsa	
1203	1	Barbacoa Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Guacamole]]
1203	1	Canned Soft Drink	[Sprite]
1204	1	Chicken Burrito	[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Rice, Fajita Veggies, Cheese, Lettuce]]
1204	1	Side of Chips	
1205	1	Veggie Burrito	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]
1205	1	Side of Chips	
1206	1	Barbacoa Burrito	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Guacamole]]
1206	1	Chips and Guacamole	
1206	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Cheese, Lettuce]]
1207	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]
1207	1	Chips and Guacamole	
1208	1	Veggie Burrito	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Lettuce]]
1208	1	Veggie Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]
1209	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]
1209	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]
1210	2	Chips and Guacamole	
1210	1	Chicken Crispy Tacos	[Fresh Tomato Salsa (Mild), Fajita Veggies]
1210	1	Bottled Water	
1211	1	Chicken Soft Tacos	[Fresh Tomato Salsa (Mild), [Cheese, Sour Cream, Lettuce]]
1211	1	Chips and Guacamole	
1212	1	Chicken Salad	[Fresh Tomato Salsa (Mild), Black Beans]
1212	1	Chips and Guacamole	
1213	1	Steak Bowl	[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Lettuce]]
1213	1	Chips and Guacamole	
1214	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Guacamole]]
1214	1	Chips and Guacamole	
1215	1	Chicken Bowl	[[Tomatillo-Red Chili Salsa (Hot), Tomatillo-Green Chili Salsa (Medium)], [Rice, Black Beans, Lettuce]]
1215	1	Chips and Tomatillo-Red Chili Salsa	
1216	1	Chicken Bowl	[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]
1216	1	Chips and Roasted Chili-Corn Salsa	
1217	1	Chips and Guacamole	
1217	1	Veggie Burrito	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]
1218	1	Canned Soft Drink	[Coke]
1218	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Sour Cream, Cheese, Guacamole]]
1218	1	Chips and Guacamole	
1219	1	Barbacoa Burrito	[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Lettuce]]
1219	1	Chips and Guacamole	
1220	1	Canned Soda	[Dr. Pepper]
1220	1	Steak Burrito	[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Cheese]]
1220	1	Chips and Guacamole	
1221	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
1221	2	Chips and Guacamole	
1221	1	Carnitas Soft Tacos	[Tomatillo Green Chili Salsa, [Cheese, Sour Cream, Lettuce]]
1222	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]
1222	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Lettuce]]
1223	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]
1223	1	Chicken Soft Tacos	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce]]
1223	1	Chicken Crispy Tacos	[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce]]
1224	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
1224	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
1225	1	Steak Crispy Tacos	[Fresh Tomato Salsa (Mild), [Cheese, Sour Cream, Lettuce]]
1225	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]
1226	1	Chicken Crispy Tacos	[Roasted Chili Corn Salsa, [Cheese, Sour Cream]]
1226	1	Chicken Crispy Tacos	[Roasted Chili Corn Salsa, [Cheese, Sour Cream, Lettuce]]
1226	1	Chips and Guacamole	
1227	2	Chicken Bowl	[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Fajita Veggies]]
1228	1	Steak Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
1228	1	Veggie Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]
1228	1	Steak Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Lettuce]]
1228	1	Chips and Guacamole	
1229	1	Steak Crispy Tacos	[Fresh Tomato Salsa, [Black Beans, Cheese, Sour Cream, Lettuce]]
1229	1	Chips and Fresh Tomato Salsa	
1230	1	Chicken Bowl	[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Fajita Veggies, Lettuce, Rice, Black Beans]]
1230	1	Side of Chips	
1231	3	Canned Soft Drink	[Diet Coke]
1231	1	Chips and Guacamole	
1231	1	Steak Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]
1232	1	Bottled Water	
1232	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Sour Cream, Cheese, Guacamole, Lettuce, Black Beans, Rice]]
1233	1	Steak Burrito	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]
1234	1	Veggie Bowl	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Guacamole, Lettuce]]
1234	1	Chips	
1235	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]
1235	1	Steak Salad Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]
1236	1	Chicken Crispy Tacos	[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese]]
1236	1	Chips and Guacamole	
1237	1	Chicken Bowl	[Fresh Tomato (Mild), [Lettuce, Fajita Veggies, Black Beans, Rice, Sour Cream, Cheese]]
1237	1	Chips and Fresh Tomato Salsa	
1238	1	Carnitas Bowl	[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Rice, Cheese, Guacamole, Lettuce]]
1238	1	Side of Chips	
1239	1	Steak Soft Tacos	[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium)], [Rice, Fajita Veggies, Cheese, Guacamole, Lettuce]]
1239	1	Chips and Guacamole	
1240	1	Chicken Bowl	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]
1240	1	Side of Chips	
1241	1	Steak Burrito	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]
1241	1	Chips and Fresh Tomato Salsa	
1242	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]
1242	1	Side of Chips	
1243	1	Veggie Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]
1243	1	Chips and Guacamole	
1243	1	Carnitas Salad Bowl	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]
1243	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]
1243	1	Chicken Salad Bowl	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]
1244	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Cheese]]
